PFCNTR,DMA_CODE,DMA_DESC,OPEN_BRANDS_DESC,OPERTNL_STAT_CODE,LEGAL_ENTITY_NAME,CITY_NAME,STATE_CODE,CNTY_NAME,ZIP_CODE,CNTRY,Latitude,Longitude
351123,501,"Metro, NY",DD,Open,Bronx Prospect Foods Inc.,Bronx,NY,Bronx,10459,USA,40.819902,-73.901622
351124,567,"Greenville, SC/Ashville, NC",BR/DD,Open,"Hudson Group (HG) Retail, LLC and Branded Works, Inc.,",Greer,SC,Spartanburg,29651,USA,34.890878,-82.21683
351125,618,"Houston, TX",DD,Open,"Peacole, Inc",Houston,TX,Harris,77032,USA,29.985488,-95.332846
351130,528,"Miami-FT. Lauderdale, FL",DD,Temporary Close,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Davie,FL,Broward,33314,USA,26.083404,-80.23457
351131,528,"Miami-FT. Lauderdale, FL",DD,Temporary Close,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Pembroke Pines,FL,Broward,33024,USA,26.008395,-80.233844
351132,511,"Washington, DC",DD,Open,"ILC BRAND, INC.",Washington,DC,District Of Columbia,20520,USA,38.89354,-77.048961
351134,633,"Odessa/Midland, TX",BR,Open,Kent Ice Cream LLC,Midland,TX,Midland,79707,USA,32.026019,-102.162446
351137,501,"Metro, NY",DD,Open,"M & R JFK1 JV, LLC",Jamaica,NY,Queens,11430,USA,40.642951,-73.790371
351140,517,"Charlotte, NC",DD,Open,"MATTHEWS DELITE, LLC",Matthews,NC,Mecklenburg,28105,USA,35.142975,-80.719738
351142,602,"Chicago, IL",DD,Open,"The Grove, Inc.",Chicago,IL,Cook,60606,USA,41.878866,-87.639305
351143,504,"Philadelphia, PA",DD,Open,TILAK ENTERPRISES LLC,East Norriton,PA,Montgomery,19401,USA,40.1454,-75.3188
351144,537,"Bangor, ME",DD,Open,Kingsland Donuts LLC,Ellsworth,ME,Hancock,4605,USA,44.523921,-68.398848
351145,537,"Bangor, ME",DD,Open,"SMK Donuts, Inc.",Unity,ME,Waldo,4988,USA,44.616163,-69.319855
351146,539,"Tampa/St. Pete/Sarasota, FL",BR/DD,Open,"Legacy Donuts Fowler, LLC",Temple Terrace,FL,Hillsborough,33617,USA,28.054845,-82.392206
351149,501,"Metro, NY",DD,Open,Metro Franchising Commissary LLC,South Ozone Park,NY,Queens,11420,USA,40.667196,-73.811259
351150,506,"E. Mass/Southern, NH",DD,Open,"L & K Donuts, Inc.",Bedford,NH,Hillsborough,3110,USA,42.957964,-71.506143
351153,623,"Dallas, TX",BR/DD,Open,"The Grove, Inc.",Dallas,TX,Tarrant,75261,USA,32.906542,-97.044103
351154,501,"Metro, NY",DD,Open,"SSP America JFK, LLC",Jamaica,NY,Queens,11430,USA,40.643901,-73.782549
351155,528,"Miami-FT. Lauderdale, FL",DD,Permanent Close,Speedway LLC,Homestead,FL,Miami-Dade,33032,USA,25.540099,-80.372071
351158,524,"Atlanta, GA",DD,Open,"Jones-Stark Properties, LLC",McDonough,GA,Henry,30252,USA,33.507242,-84.140434
351159,571,"Fort Myers, FL",DD,Open,University Donuts LLC,Naples,FL,Collier,34110,USA,26.273711,-81.752488
351160,602,"Chicago, IL",DD,Open,"R & D 6, INC.",Chicago,IL,Cook,60649,USA,41.773099,-87.57598
351161,501,"Metro, NY",DD,Permanent Close,Farmingdale Coffee LLC,Farmingdale,NY,Nassau,11735,USA,40.725015,-73.487785
351162,637,"Cedar Rapids, IA",DD,Open,"Eastern Iowa Food Service, L.L.C.",Coralville,IA,Johnson,52241,USA,41.67115,-91.574397
351165,501,"Metro, NY",DD,Open,"Shannon Donuts II, Inc.",Englewood,NJ,Bergen,7631,USA,40.882089,-73.986711
351170,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"T.O.D. Donuts, Inc.",Vero Beach,FL,Indian River,32966,USA,27.63905,-80.51253
351171,524,"Atlanta, GA",DD,Open,"YELLOW MOUNTAIN, LLC",Smyrna,GA,Cobb,30080,USA,33.83069,-84.4926
351173,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"Suncoast Donuts, LLC",Clearwater,FL,Pinellas,33767,USA,27.978343,-82.827297
351178,618,"Houston, TX",BR,Open,INBA INC,Houston,TX,Harris,77085,USA,29.616301,-95.492967
351179,524,"Atlanta, GA",DD,Open,"McFarland Donuts Holdings, LLC",Alpharetta,GA,Forsyth,30004,USA,34.13645,-84.248826
351181,501,"Metro, NY",DD,Open,Deck Kings - 482A LLC,Brooklyn,NY,Kings,11223,USA,40.60451,-73.9743
351182,519,"Charleston, SC",DD,Open,"SOUTHERN PAWLEYS ISLAND, LLC",Pawleys Island,SC,Georgetown,29585,USA,33.436908,-79.131635
351183,533,"Hartford-New Haven, CT",DD,Open,"Stonington Foods, LLC",North Stonington,CT,New London,6359,USA,41.440925,-71.802066
351184,501,"Metro, NY",DD,Permanent Close,"DECK 4TH AVENUE - 833, LLC",Brooklyn,NY,Kings,11232,USA,40.657313,-74.000675
351186,506,"E. Mass/Southern, NH",DD,Open,"J.P.M. Donuts, Inc.",Nashua,NH,Hillsborough,3062,USA,42.742367,-71.4943
351188,501,"Metro, NY",DD/BR,Permanent Close,C3WAIN Inc.,Freehold,NJ,Monmouth,7728,USA,40.247631,-74.287508
351189,501,"Metro, NY",DD,Open,"MERRITTS COFFEE, LLC",Farmingdale,NY,Nassau,11735,USA,40.72291,-73.45846
351190,501,"Metro, NY",DD,Permanent Close,Kew Donut Corporation,Long Island City,NY,Queens,11101,USA,40.752272,-73.924265
351194,504,"Philadelphia, PA",DD,Permanent Close,Speedway LLC,Collegeville,PA,Montgomery,19426,USA,40.184926,-75.449985
351197,567,"Greenville, SC/Ashville, NC",DD,Open,"Citi Brands, LLC",Sylva,NC,Jackson,28779,USA,35.374279,-83.211879
351198,609,"St. Louis, MO",DD,Open,STL Donuts - Manchester Inc.,Ballwin,MO,Saint Louis,63011,USA,38.596153,-90.48025
351200,501,"Metro, NY",DD,Open,"Fouress Group, Inc.",New York,NY,New York,10038,USA,40.71017,-74.00761
351201,531,"Tri-Cities, TN-VA",DD,Open,"BROYLES HOSPITALITY, LLC",Johnson City,TN,Washington,37601,USA,36.30875,-82.331446
351202,753,"Phoenix, AZ",DD,Open,QUALITY BRAND GROUP ARIZONA LLC,Flagstaff,AZ,Coconino,86001,USA,35.19041,-111.661068
351205,504,"Philadelphia, PA",DD,Open,"Shivgauri, LLC",Allentown,PA,Lehigh,18104,USA,40.591947,-75.590493
351209,602,"Chicago, IL",DD,Open,SEVA COMPANIES LLC CHICAGO AND MILWAUKEE,Chicago,IL,Cook,60642,USA,41.896392,-87.655408
351210,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"Rubiano Holdings, Inc.",West Palm Beach,FL,Palm Beach,33412,USA,26.81123,-80.19861
351212,566,"Lancaster/Harrisburg/York, PA",DD,Open,"KPV Union Deposit, LLC",Harrisburg,PA,Dauphin,17111,USA,40.27945,-76.81627
351213,618,"Houston, TX",DD,Permanent Close,"521 Interests, Ltd.",Missouri City,TX,Fort Bend,77459,USA,29.537532,-95.533917
351214,641,"San Antontio, TX",DD,Open,"SAI 1 FRANCHISING, LLC",San Antonio,TX,Bexar,78217,USA,29.552745,-98.405072
351216,501,"Metro, NY",DD,Open,Deck Fulton - 1151 LLC,Brooklyn,NY,Kings,11216,USA,40.68121,-73.95546
351221,571,"Fort Myers, FL",DD,Open,"SSC351221, LLC",Fort Myers,FL,Lee,33966,USA,26.612221,-81.810666
351224,602,"Chicago, IL",DD,Open,Bhallas SP Inc.,Stone Park,IL,Cook,60165,USA,41.90741,-87.872626
351225,501,"Metro, NY",DD,Open,"Hudson Group (HG) Retail, LLC",New York,NY,New York,10018,USA,40.756973,-73.992233
351226,501,"Metro, NY",DD,Open,"Hudson Group (HG) Retail, LLC",New York,NY,New York,10018,USA,40.757048,-73.990266
351230,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",West Palm Beach,FL,Palm Beach,33410,USA,26.78319,-80.10782
351231,679,"Des Moines, IA",DD,Open,"OM SHREE ISHWAR, LLC",Ankeny,IA,Polk,50023,USA,41.746397,-93.60048
351232,512,"Baltimore, MD",DD,Open,Akshar Investors LLC,Middle River,MD,Baltimore,21220,USA,39.337358,-76.398716
351234,504,"Philadelphia, PA",DD,Open,OAK DONUTS INC,Vineland,NJ,Cumberland,8360,USA,39.49897,-74.994682
351235,609,"St. Louis, MO",DD,Open,TA Operating LLC,Kingdom City,MO,Callaway,65262,USA,38.942483,-91.940417
351236,547,"Toledo, OH",DD,Open,TA Operating LLC,Perrysburg,OH,Wood,43551,USA,41.537418,-83.467122
351242,616,"Kansas City, MO",DD,Open,Verona Key LLC,Shawnee,KS,Johnson,66216,USA,39.01441,-94.72756
351243,602,"Chicago, IL",DD,Temporary Close,"SSP AMERICA MDW, LLC",Chicago,IL,Cook,60638,USA,41.788142,-87.74224
351247,501,"Metro, NY",DD,Open,Oak Ridge Donuts LLC,Oak Ridge,NJ,Morris,7438,USA,41.03719,-74.504823
351248,511,"Washington, DC",DD,Open,Capital Brands Group Inc.,College Park,MD,Prince GeorgeS,20740,USA,39.023212,-76.925296
351250,533,"Hartford-New Haven, CT",DD,Open,"Great American Donut, Inc.",Hartford,CT,Hartford,6106,USA,41.74265,-72.710874
351251,501,"Metro, NY",DD,Open,49 Nassau Donuts Inc.,New York,NY,New York,10038,USA,40.70888,-74.0091
351252,555,"Syracuse, NY",DD,Open,"Syracuse Foodservice Group, Inc.",Syracuse,NY,Onondaga,13211,USA,43.105316,-76.146252
351253,602,"Chicago, IL",BR/DD,Open,2ND GEN - GLEN ELLYN INC.,Glen Ellyn,IL,DuPage,60137,USA,41.85934,-88.059872
351255,630,"Birmingham, AL",DD,Open,WARRIOR DONUS LLC,Warrior,AL,Jefferson,35180,USA,33.81117,-86.82315
351257,506,"E. Mass/Southern, NH",DD,Open,"Manchester Donuts, Inc.",Manchester,NH,Hillsborough,3102,USA,42.984693,-71.471882
351259,504,"Philadelphia, PA",DD,Open,ROSEMORE DONUTS INC.,Warminster,PA,Bucks,18974,USA,40.201225,-75.121837
351262,533,"Hartford-New Haven, CT",DD,Open,"Great American Donut, Inc.",Hartford,CT,Hartford,6105,USA,41.767594,-72.696857
351263,602,"Chicago, IL",DD,Open,"KARDO 7, INC.",Chicago,IL,Cook,60622,USA,41.902944,-87.680217
351268,602,"Chicago, IL",BR/DD,Open,"Zuri, Inc.",Chicago,IL,Cook,60626,USA,42.01834,-87.673008
351269,510,"Cleveland, OH",DD,Open,OM Garfield Heights Donuts Inc.,Garfield Heights,OH,Cuyahoga,44125,USA,41.42203,-81.60978
351273,501,"Metro, NY",DD,Open,"Copley Coffee 1, LLC",New York,NY,New York,10017,USA,40.7525,-73.97329
351274,501,"Metro, NY",BR/DD,Open,SRIDUTT INC.,New York,NY,New York,10128,USA,40.784691,-73.949627
351280,546,"Columbia, SC",DD,Open,FAC BROAD STREET LLC,Sumter,SC,Sumter,29150,USA,33.960409,-80.397303
351285,511,"Washington, DC",DD,Temporary Close,"ILC BRAND, INC.",Washington,DC,District Of Columbia,20540,USA,38.887258,-77.004676
351286,546,"Columbia, SC",DD,Open,FAC Devine LLC,Columbia,SC,Richland,29205,USA,33.997906,-80.99441
351287,501,"Metro, NY",DD,Open,A.K. Nasary Corp.,Brooklyn,NY,Kings,11206,USA,40.69669,-73.93529
351288,529,"Louisville, KY",DD,Open,ANJU DONUTS OF LOUISVILLE LLC,Louisville,KY,Jefferson,40243,USA,38.246338,-85.526025
351289,512,"Baltimore, MD",DD,Open,BELA ENTERPRISE LLC,Pasadena,MD,Anne Arundel,21122,USA,39.1223,-76.516372
351290,602,"Chicago, IL",BR/DD,Open,"HARI DONUTS DEKALB, INC.",DeKalb,IL,DeKalb,60115,USA,41.931305,-88.773627
351292,501,"Metro, NY",DD,Open,200EAST 89 STREET LLC,New York,NY,New York,10128,USA,40.78063,-73.952507
351293,515,"Cincinnati, OH",DD,Open,"Gilligan Company, LLC",West Chester,OH,Butler,45069,USA,39.351825,-84.461727
351297,506,"E. Mass/Southern, NH",DD,Open,"Agroktima, LLC",Auburn,NH,Rockingham,3032,USA,43.02357,-71.369377
351301,511,"Washington, DC",DD,Open,Shrikrishna 1 Corporation,Fredericksburg,VA,Stafford,22406,USA,38.344828,-77.498403
351302,561,"Jacksonville, FL",DD,Open,"Alisha & Pooja, LLC",Orange Park,FL,Clay,32003,USA,30.111293,-81.704535
351303,501,"Metro, NY",DD,Open,87 NORTHERN BLVD. LLC,Jackson Heights,NY,Queens,11372,USA,40.75593,-73.88095
351304,501,"Metro, NY",DD,Open,FRANKLIN AND MAIN DONUTS LLC,Flushing,NY,Queens,11355,USA,40.754107,-73.827528
351305,511,"Washington, DC",BR/DD,Open,"LUIS GROUP FOUR, LLC",Gaithersburg,MD,Montgomery,20879,USA,39.161665,-77.159498
351323,524,"Atlanta, GA",BR/DD,Open,"351323 COFFEE CAFE, LLC",Lawrenceville,GA,Gwinnett,30043,USA,33.977536,-84.080089
351326,515,"Cincinnati, OH",DD,Open,"Gilligan Company, LLC",Loveland,OH,Warren,45140,USA,39.293836,-84.29548
351329,504,"Philadelphia, PA",DD,Open,VBCE WESTVILLE LIMITED LIABILITY COMPANY,Westville,NJ,Gloucester,8093,USA,39.856443,-75.124882
351331,618,"Houston, TX",BR/DD,Open,Upcounty Texas Donuts LLC,Pasadena,TX,Harris,77504,USA,29.650355,-95.180318
351335,675,"Peoria/Bloomington, IL",DD,Open,DLH Food Services LLC,Normal,IL,Mclean,61761,USA,40.530139,-88.995967
351336,528,"Miami-FT. Lauderdale, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",Miramar,FL,Broward,33025,USA,25.9848,-80.247776
351337,100,TFA,BR,Open,Hunaman 1 LLC,Shelbyville,TN,Bedford,37160,USA,35.500954,-86.457914
351339,501,"Metro, NY",BR/DD,Open,201 Madison Street LLC,New York,NY,New York,10002,USA,40.712621,-73.990462
351340,501,"Metro, NY",DD,Open,LONG BEACH DONUTS Corp.,East Atlantic Beach,NY,Nassau,11561,USA,40.5862,-73.69864
351343,528,"Miami-FT. Lauderdale, FL",DD,Open,FABER MIA NEWS LLC,Miami,FL,Miami-Dade,33134,USA,25.793671,-80.277708
351345,609,"St. Louis, MO",BR,Open,"BCAW Enterprises, LLC",Des Peres,MO,Saint Louis,63131,USA,38.602607,-90.443614
351352,561,"Jacksonville, FL",DD,Open,1408 PARK AVENUE FOODS LLC,Orange Park,FL,Clay,32073,USA,30.172566,-81.701769
351353,751,"Denver, CO",DD,Open,"Fresquez Concessions, Inc.",Denver,CO,Denver,80249,USA,39.836219,-104.71962
351357,539,"Tampa/St. Pete/Sarasota, FL",DD,Permanent Close,Speedway LLC,Tampa,FL,Hillsborough,33614,USA,28.006192,-82.505788
351358,511,"Washington, DC",DD,Open,"Winchester Donuts, L.L.C.",Winchester,VA,Frederick,22603,USA,39.216252,-78.14114
351360,534,"Orlando/Daytona/Melbourne, FL",DD,Permanent Close,Speedway LLC,Melbourne,FL,Brevard,32940,USA,28.229548,-80.715347
351364,617,"Milwaukee, WI",DD,Open,MILWAUKEE COFFEE HOSPITALITY HALES CORNER LLC,Hales Corners,WI,Milwaukee,53130,USA,42.944813,-88.048205
351365,637,"Cedar Rapids, IA",DD,Open,"Eastern Iowa Food Service, L.L.C.",Cedar Rapids,IA,Linn,52402,USA,42.034726,-91.684755
351367,652,"Omaha, NE",DD,Open,Savoureux Pacific LLC,Omaha,NE,Douglas,68154,USA,41.248536,-96.138473
351369,679,"Des Moines, IA",DD,Open,"Eastern Iowa Food Service, L.L.C.",Des Moines,IA,Polk,50320,USA,41.552633,-93.596475
351370,555,"Syracuse, NY",DD,Open,"Weedsport Donuts, LLC",Weedsport,NY,Cayuga,13166,USA,43.054961,-76.558187
351383,592,"Gainsville, FL",BR/DD,Open,"SSRM3, LLC",Chiefland,FL,Levy,32626,USA,29.501445,-82.870221
351384,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,SS STADIUM LLC,Brooksville,FL,Hernando,34602,USA,28.523563,-82.234697
351386,504,"Philadelphia, PA",DD,Open,WADE DONUTS INC,Millville,NJ,Cumberland,8332,USA,39.394507,-75.018711
351387,504,"Philadelphia, PA",DD,Open,VP PENNSAUKEN LLC,Pennsauken,NJ,Camden,8110,USA,39.99074,-75.026622
351388,609,"St. Louis, MO",BR/DD,Open,STL Donuts - Arnold Inc.,Arnold,MO,Jefferson,63010,USA,38.446738,-90.371511
351389,100,TFA,BR,Open,"R.P.R. Enterprises, Inc.",Independence,MO,Jackson,64057,USA,39.089951,-94.423739
351390,765,"El Paso, TX",BR,Open,"VHH ENTERPRISES, LLC",El Paso,TX,El Paso,79938,USA,31.793529,-106.259922
351391,602,"Chicago, IL",DD,Open,"Chicagoland Commissary, LLC",Woodridge,IL,DuPage,60517,USA,41.76076,-88.065191
351392,510,"Cleveland, OH",DD,Open,"C & P DONUTS, INC.",Broadview Heights,OH,Cuyahoga,44147,USA,41.313609,-81.686584
351394,679,"Des Moines, IA",DD,Open,"Eastern Iowa Food Service, L.L.C.",Urbandale,IA,Polk,50322,USA,41.636805,-93.697965
351395,679,"Des Moines, IA",DD,Open,OM SHREE YOGI LLC,Des Moines,IA,Polk,50317,USA,41.600599,-93.567576
351396,679,"Des Moines, IA",DD,Permanent Close,"SSP America, Inc.",Des Moines,IA,Polk,50321,USA,41.532804,-93.648405
351401,576,"Salisbury, MD",DD,Open,"Salisbury Donut Shops, Inc.",Salisbury,MD,Wicomico,21804,USA,38.366596,-75.549426
351403,602,"Chicago, IL",BR/DD,Open,"DMM 103RD KING, LLC",Chicago,IL,Cook,60628,USA,41.707527,-87.614091
351407,506,"E. Mass/Southern, NH",DD,Open,"Nashoba Valley Donuts, LLC",Lunenburg,MA,Worcester,1462,USA,42.53745,-71.706356
351416,602,"Chicago, IL",DD,Permanent Close,SOUTH SHORE DONUTS INC.,East Chicago,IN,Lake,46312,USA,41.610708,-87.480775
351420,526,"Utica, NY",DD,Open,"Burrstone Donuts, LLC",New Hartford,NY,Oneida,13413,USA,43.093882,-75.277524
351421,602,"Chicago, IL",DD,Open,COUNTY FARM DONUTS INC.,Bartlett,IL,Dupage,60103,USA,41.97377,-88.150273
351422,527,"Indianapolis, IN",DD,Open,TA Operating LLC,Remington,IN,Jasper,47977,USA,40.766992,-87.126095
351429,528,"Miami-FT. Lauderdale, FL",DD,Open,"CHOCOLATE FROSTED DONUTS, LLC",Hollywood,FL,Broward,33020,USA,26.034094,-80.159202
351430,528,"Miami-FT. Lauderdale, FL",DD,Open,"SSC351430, LLC",Miami,FL,Miami-Dade,33157,USA,25.62721,-80.381877
351431,506,"E. Mass/Southern, NH",DD,Open,"HOPKINTON DONUTS, LLC",Hopkinton,MA,Middlesex,1748,USA,42.218181,-71.54095
351435,515,"Cincinnati, OH",DD,Open,"Benhase Holdings, LLC",Cincinnati,OH,Hamilton,45238,USA,39.094938,-84.611191
351438,602,"Chicago, IL",DD,Open,"R & D #9, INC.",Gurnee,IL,Lake,60031,USA,42.364145,-87.963552
351440,501,"Metro, NY",DD,Open,"New Canaan Donuts, Inc.",New Canaan,CT,Fairfield,6840,USA,41.146678,-73.493795
351441,533,"Hartford-New Haven, CT",DD,Open,Rivers Edge Donuts LLC,Middletown,CT,Middlesex,6457,USA,41.56177,-72.651043
351443,506,"E. Mass/Southern, NH",DD,Open,"LAWRENCE STREET DONUTS, LLC",Lawrence,MA,Essex,1841,USA,42.712865,-71.163161
351444,521,"Providence, RI",DD,Open,"DECS Donuts, Inc.",Mansfield,MA,Bristol,2048,USA,42.0135,-71.232787
351445,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"SOUTHEAST ENTERPRISE HOLDINGS, LLC",West Palm Beach,FL,Palm Beach,33401,USA,26.720525,-80.087596
351449,862,"Sacramento/Stockton, CA",BR,Open,VILASH & VILASH,Carmichael,CA,Sacramento,95608,USA,38.637869,-121.328828
351451,500,"Portland, ME",DD,Open,Pacheco Food Service LLC,Lewiston,ME,Androscoggin,4240,USA,44.102839,-70.17685
351452,528,"Miami-FT. Lauderdale, FL",DD,Open,"SSC351452, LLC",Miami,FL,Miami-Dade,33176,USA,25.687085,-80.352876
351456,765,"El Paso, TX",DD,Open,"Sizzling Donuts, LLC",El Paso,TX,El Paso,79925,USA,31.785021,-106.414856
351458,618,"Houston, TX",DD,Open,"521 Interests, Ltd.",Houston,TX,Harris,77042,USA,29.736361,-95.564962
351459,602,"Chicago, IL",DD/BR,Temporary Close,IZA INC.,Chicago,IL,Cook,60601,USA,41.885243,-87.621507
351462,501,"Metro, NY",DD,Open,WAVERLY QSR INC,Patchogue,NY,Suffolk,11772,USA,40.775059,-73.028206
351463,533,"Hartford-New Haven, CT",DD,Permanent Close,"PD DONUTS, LLC",New Britain,CT,Hartford,6051,USA,41.666274,-72.781574
351465,803,"Los Angeles, CA",BR,Open,Randy J. Coit & Doloris A. Coit,Ridgecrest,CA,Kern,93555,USA,35.631365,-117.670104
351469,537,"Bangor, ME",DD,Open,"Corinth Donuts, LLC",Corinth,ME,Penobscot,4427,USA,44.983518,-69.003603
351473,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,Southern Donuts LLC,West Palm Beach,FL,Palm Beach,33411,USA,26.680419,-80.183555
351476,504,"Philadelphia, PA",DD,Open,ET Foods LLC,Plumsteadville,PA,Bucks,18949,USA,40.38187,-75.14619
351477,504,"Philadelphia, PA",DD,Open,Pragji Enterprises LLC,Royersford,PA,Montgomery,19468,USA,40.190748,-75.532177
351479,518,"Winston-Salem, NC",DD,Open,"Hawthorne Donuts, LLC",Winston Salem,NC,Forsyth,27103,USA,36.078207,-80.299064
351483,501,"Metro, NY",DD,Open,SHIP BOTTOM BAKERY LLC,Ship Bottom,NJ,Ocean,8008,USA,39.652368,-74.18157
351484,517,"Charlotte, NC",BR/DD,Open,"ALBEMARLE DELITES, LLC",Albemarle,NC,Stanly,28001,USA,35.344356,-80.170915
351486,526,"Utica, NY",DD,Open,"Kirkland Donuts, LLC",Clinton,NY,Oneida,13323,USA,43.080286,-75.391526
351491,533,"Hartford-New Haven, CT",DD,Open,"Route 229 Donuts, LLC",Bristol,CT,Hartford,6010,USA,41.660553,-72.918052
351492,548,"W. Palm Bch/Ft. Pierce, FL",DD,Open,"PM AIROSO, LLC",Port Saint Lucie,FL,Saint Lucie,34983,USA,27.332007,-80.35279
351500,641,"San Antontio, TX",BR/DD,Open,"AFCO Bakeries No. 1, LLC",Windcrest,TX,Bexar,78218,USA,29.5105,-98.389256
351501,560,"Raleigh/Durham, NC",DD,Permanent Close,Speedway LLC,Rocky Mount,NC,Nash,27803,USA,35.935442,-77.831381
351502,534,"Orlando/Daytona/Melbourne, FL",DD,Open,"DJH Enterprises, Inc.",Edgewater,FL,Volusia,32141,USA,28.971901,-80.895854
351503,512,"Baltimore, MD",BR/DD,Open,RADHA RANI CORPORATION,Hanover,MD,Anne Arundel,21076,USA,39.136228,-76.749659
351508,501,"Metro, NY",DD,Open,WESTSIDE DONUT 48TH STREET VENTURES LLC,New York,NY,New York,10036,USA,40.759538,-73.98369
351509,561,"Jacksonville, FL",DD,Open,"FLMS Baymeadows, LLC",Jacksonville,FL,Duval,32256,USA,30.220443,-81.581072
351510,504,"Philadelphia, PA",DD,Open,"PEMMA, INC.",Worcester,PA,Montgomery,19490,USA,40.199805,-75.343862
351515,501,"Metro, NY",DD,Open,Metro Franchising Commissary LLC,Roslyn Heights,NY,Nassau,11577,USA,40.783937,-73.638526
351516,501,"Metro, NY",DD,Open,Lefferts Landmark LLC,Richmond Hill,NY,Queens,11418,USA,40.701227,-73.83123
351517,566,"Lancaster/Harrisburg/York, PA",DD,Open,"KPV EPHRATA, LLC",Ephrata,PA,Lancaster,17522,USA,40.169106,-76.198402
351518,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"FLMS Lake Wales, LLC",Lake Wales,FL,Polk,33859,USA,27.959176,-81.622609
351519,539,"Tampa/St. Pete/Sarasota, FL",DD,Open,"Armenia Donuts, Inc.",Tampa,FL,Hillsborough,33607,USA,27.974706,-82.48516
351520,510,"Cleveland, OH",DD,Open,"C & P DONUTS, INC.",Cuyahoga Falls,OH,Summit,44223,USA,41.1304,-81.50868
351521,528,"Miami-FT. Lauderdale, FL",DD,Permanent Close,"SSC351521, LLC",Miami,FL,Miami-Dade,33130,USA,25.773923,-80.196397
351524,602,"Chicago, IL",DD,Open,2ND GEN - WESTERN INC.,Chicago,IL,Cook,60618,USA,41.932845,-87.688222
351526,506,"E. Mass/Southern, NH",DD,Open,Lu-Jac Corp,Revere,MA,Suffolk,2151,USA,42.426948,-71.014089
351536,602,"Chicago, IL",DD,Open,"LARKIN DONUTS, INC.",Elgin,IL,Kane,60123,USA,42.03527,-88.314522
351538,602,"Chicago, IL",DD,Open,"PALATINE DONUTS, INC.",Palatine,IL,Cook,60067,USA,42.1222,-88.049657
351539,506,"E. Mass/Southern, NH",DD,Open,"JJEC Donuts, LLC",Plymouth,MA,Plymouth,2360,USA,41.977427,-70.687934
351541,523,"Burlington, VT-Plattsburgh, NY",DD,Open,"Vermont Donut Enterprises, LLC",Colchester,VT,Chittenden,5446,USA,44.504461,-73.18121
351542,670,"Ft. Smith, AR",DD,Open,"LFO Bentonville, LLC",Bentonville,AR,Benton,72712,USA,36.3569,-94.184987
351543,656,"Panama City, FL",DD,Open,EMERALD COAST PARKWAY DONUTS LLC,Miramar Beach,FL,Walton,32550,USA,30.37965,-86.355531
351544,519,"Charleston, SC",DD,Open,"COASTAL SUMMERVILLE, LLC",Summerville,SC,Berkeley,29483,USA,33.032579,-80.163373
351546,546,"Columbia, SC",DD,Open,"FAC CAYCE, LLC",Cayce,SC,Lexington,29033,USA,33.98376,-81.058168
351555,506,"E. Mass/Southern, NH",DD,Open,"L Street Donuts, LLC",South Boston,MA,Suffolk,2127,USA,42.335024,-71.035596
351559,506,"E. Mass/Southern, NH",DD,Permanent Close,"L. A. Donuts, Inc.",Brookline,MA,Norfolk,2445,USA,42.338832,-71.136872
351565,512,"Baltimore, MD",DD,Open,"MARITIME COFFEE TIME, KENT ISLAND LLC",Stevensville,MD,Queen AnneS,21666,USA,38.975428,-76.298984
351566,528,"Miami-FT. Lauderdale, FL",DD,Open,"POWDERED DONUTS, LLC",Hollywood,FL,Broward,33020,USA,26.047687,-80.160613
351568,533,"Hartford-New Haven, CT",DD,Open,"Great American Donut, Inc.",Southington,CT,Hartford,6489,USA,41.618416,-72.899513
351571,501,"Metro, NY",DD,Open,Deck Flatbush - 1014 LLC,Brooklyn,NY,Kings,11226,USA,40.646449,-73.958068
351572,770,"Salt Lake City, UT",DD,Permanent Close,"Sizzling Donuts, LLC",Midvale,UT,Salt Lake,84047,USA,40.620245,-111.91077
